title,genre
Bửu bối thần kì Phần 12 ,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
"Himouto! Umaru-chan 2nd Season, My Two-Faced Little Sister 2nd Season, My Two-Faced Little Sister R, Himouto! Umaru-chan R, Himouto Umaruchan R","['hài hước', 'đời thường', 'seinen']"
"To Your Eternity, To You, the Immortal","['phiêu lưu', 'drama', 'siêu nhiên', 'shounen']"
Ascendance of a Bookworm,"['đời thường', 'giả tưởng', 'isekai']"
Tensei Kenjya no Isekai Life,"['hành động', 'phiêu lưu', 'giả tưởng', 'isekai']"
"Mushoku Tensei: Jobless Reincarnation Part 2, Thất nghiệp chuyển sinh Phần 2","['drama', 'ecchi', 'giả tưởng', 'phép thuật', 'isekai']"
"World of Leadale, In the Land of Leadale","['phiêu lưu', 'giả tưởng', 'isekai']"
Gugukoko ,"['hài hước', 'tình yêu', 'siêu nhiên', 'shounen', 'kemonomimi']"
Danh Sách Yêu Quái ,"['hành động', 'hài hước', 'ecchi', 'giả tưởng', 'tình yêu']"
It'd be Good if Only Little Sister Was Here,"['học đường', 'hài hước']"
Magister Negi Magi,"['học đường', 'hài hước', 'ecchi', 'harem', 'giả tưởng', 'phép thuật', 'tình yêu', 'siêu nhiên', 'shounen', 'siêu năng lực']"
"Eighty Six 2nd Season, 86 2nd Season","['hành động', 'drama', 'mecha', 'quân đội', 'viễn tưởng']"
"Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 3rd Season, Kaguya-sama: Love is War Season 3rd Season","['học đường', 'hài hước', 'tâm lý', 'tình yêu']"
Peter Grill and the Philosopher's Time,"['hài hước', 'ecchi', 'harem', 'giả tưởng']"
"Harem in the Labyrinth of Another World, A Harem in a Fantasy World Labyrinth","['hành động', 'phiêu lưu', 'ecchi', 'harem', 'giả tưởng', 'tình yêu', 'isekai']"
Go!プリンセスプリキュア,"['giả tưởng', 'phép thuật', 'shoujo']"
Osake wa Fuufu ni Natte kara,"['hài hước', 'đời thường', 'tình yêu']"
デス・パレード,"['bỉ ẩn', 'tâm lý', 'game']"
この美術部には問題がある！,"['học đường', 'hài hước', 'tình yêu', 'seinen']"
Bửu bối thần kì ,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
Nyarko-san: Another Crawling Chaos,"['hài hước', 'parody', 'viễn tưởng']"
Road to World Cup 2002,"['hành động', 'thể thao', 'shounen']"
Hand Shakers,"['hành động', 'tình yêu', 'viễn tưởng']"
Tales of Zestiria The Cross Second Season ,"['hành động', 'phiêu lưu', 'viễn tưởng']"
Sergeant Keroro ,"['hài hước', 'shounen', 'viễn tưởng']"
Yashahime: Princess Half-Demon,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng', 'lịch sử', 'phép thuật', 'siêu nhiên', 'ác quỷ']"
Fights Break Sphere (2018),['võ thuật']
Highschool DxD Specials,"['học đường', 'hài hước', 'ecchi', 'harem', 'ác quỷ']"
Nobunaga the Fool,"['hành động', 'lịch sử', 'mecha', 'viễn tưởng']"
"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Slime 300","['hài hước', 'giả tưởng', 'isekai']"
Radiant 2,"['hành động', 'phiêu lưu', 'giả tưởng', 'phép thuật']"
ドラゴンコレクション,"['giả tưởng', 'shounen']"
Shuffle!,"['học đường', 'hài hước', 'drama', 'ecchi', 'harem', 'giả tưởng', 'phép thuật', 'tình yêu', 'seinen']"
"I want to eat your pancreas,KimiSui, Let Me Eat Your Pancreas, Tớ muốn ăn tuỵ của cậu",['drama']
Bửu bối thần kì Phần 7 ,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
Hina Festival,"['hài hước', 'đời thường', 'siêu nhiên', 'viễn tưởng']"
Aoharu x Machine Gun,"['hành động', 'hài hước', 'shounen']"
C3 ,"['hành động', 'học đường', 'hài hước', 'ecchi', 'siêu nhiên']"
Horizon in the Middle of Nowhere - Đường Chân Trời Bên Trên Ranh Giới,"['hành động', 'giả tưởng']"
Super Star God Gransazer,"['hành động', 'giả tưởng', 'tokusatsu', 'viễn tưởng']"
Đội chiến Nhẫn phong Thần Phong Hiệp ,"['tokusatsu', 'ninja']"
Battle Spirits 2015,"['hành động', 'kids', 'game']"
Hikaru's Go,"['hài hước', 'siêu nhiên', 'shounen', 'game']"
"Do You Like Your Mom? Her Normal Attack is Two Attacks at Full Power, Okaasan online","['phiêu lưu', 'hài hước', 'giả tưởng', 'isekai']"
The Morose Mononokean,"['hài hước', 'siêu nhiên', 'shounen']"
Place to Place [Bluray],"['học đường', 'hài hước', 'đời thường', 'tình yêu', 'seinen']"
Meddlesome Kitsune Senko-san,"['hài hước', 'tình yêu', 'siêu nhiên']"
"Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season, G-Tekketsu 2nd Season","['hành động', 'drama', 'mecha', 'vũ trụ', 'viễn tưởng']"
TRICKSTER,"['trinh thám', 'bỉ ẩn']"
"Haikyuu!!: To the Top 2nd Season, Haikyuu!!: To the Top (Ss4), Haikyuu!! (2020) 2nd Season","['học đường', 'hài hước', 'drama', 'thể thao', 'shounen']"
"If It's for My Daughter, I'd Even Defeat a Demon Lord, Uchi no Musume no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.","['đời thường', 'giả tưởng']"
Bửu bối thần kì Phần 9 ,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
Nàng bạch tuyết tóc đỏ Phần 2 ,"['drama', 'giả tưởng', 'tình yêu', 'shoujo']"
Ajin: Demi-Human 2nd Season ,"['hành động', 'kinh dị', 'bỉ ẩn', 'siêu nhiên', 'seinen']"
RAIL WARS!,"['hành động', 'ecchi', 'police']"
Fights Break Sphere Season 2,"['võ thuật', 'cartoon']"
Bửu bối thần kì Phần 13 ,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
オーバーロード　ＳＤキャラミニアニメ,"['hành động', 'hài hước', 'giả tưởng', 'isekai']"
Vua Pháp Thuật Remake,"['hành động', 'phiêu lưu', 'hài hước', 'siêu nhiên', 'shounen', 'siêu năng lực']"
"The Silver Guardian, Shirogane no Guardian, Người hộ vệ bạc","['phiêu lưu', 'giả tưởng']"
Vua Pháp Thuật,"['hành động', 'phiêu lưu', 'hài hước', 'drama', 'siêu nhiên', 'shounen']"
傷物語〈Ⅲ冷血篇〉,"['hành động', 'phiêu lưu', 'bỉ ẩn', 'ma cà rồng']"
Mahou Sentai Magiranger,"['hành động', 'phiêu lưu', 'giả tưởng', 'tokusatsu', 'võ thuật', 'viễn tưởng']"
Monster - Quái Vật,"['drama', 'kinh dị', 'bỉ ẩn', 'tâm lý', 'parody', 'seinen', 'thriller']"
Inuyashiki Last Hero,"['hành động', 'drama', 'tâm lý', 'viễn tưởng']"
"Bloodline Battlefront & Beyond, Blood Blockade Battlefront & Beyond","['hành động', 'giả tưởng', 'ma cà rồng', 'siêu nhiên', 'siêu năng lực']"
"The Slime Diaries: That Time I Got Reincarnated as a Slime, Lúc đó tôi đã chuyển sinh thành Slime- Nhật ký của Rimuru","['hài hước', 'đời thường', 'giả tưởng', 'shounen', 'isekai']"
Brynhildr in the Darkness [Bluray],"['drama', 'harem', 'giả tưởng', 'bỉ ẩn', 'viễn tưởng', 'seinen']"
Cat Planet Cuties! [Blu-ray],"['hành động', 'hài hước', 'ecchi', 'harem', 'tình yêu']"
"Remake our Life!, Bokurema, Cơ hội thứ hai","['đời thường', 'drama', 'tình yêu']"
Thế Giới Chỉ Có Chúa Mới Biết Phần 3 [BD] ,"['hài hước', 'harem', 'tình yêu', 'siêu nhiên', 'shounen']"
"Uzaki-chan Wants to Hang Out, Uzaki-chan Wants to Play!","['hài hước', 'đời thường', 'ecchi']"
Bửu bối thần kì ,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
No-Rin,"['học đường', 'hài hước', 'ecchi', 'tình yêu']"
Space Brothers ,"['hài hước', 'đời thường', 'vũ trụ', 'viễn tưởng', 'seinen']"
Kaempfer,"['hành động', 'học đường', 'hài hước', 'ecchi', 'harem']"
Manyuu Hiken-chou Specials,"['hành động', 'ecchi', 'yuri', 'seinen']"
Rainbow Days,"['hài hước', 'đời thường', 'shoujo']"
ゲゲゲの鬼太郎 (2018),"['hài hước', 'siêu nhiên', 'shounen', 'ác quỷ']"
Isekai Izakaya: Koto Aitheria no Izakaya Nobu,['giả tưởng']
Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!,['ecchi']
Kingdom 2nd Season ,"['hành động', 'lịch sử', 'quân đội']"
Nisekoi OVA ,"['hài hước', 'harem', 'tình yêu', 'shounen']"
Blend S,"['hài hước', 'đời thường']"
Giả diện Kị sĩ Thập kỉ ,['tokusatsu']
Elfen Song [Blu-ray],"['hành động', 'drama', 'ecchi', 'kinh dị', 'tâm lý', 'tình yêu', 'tragedy']"
Shichisei no Subaru,"['hành động', 'giả tưởng', 'game', 'viễn tưởng']"
Rage of Bahamut: Genesis,"['hành động', 'giả tưởng', 'phép thuật']"
Ao-chan Can't Study!,"['hài hước', 'ecchi', 'tình yêu', 'shounen']"
Little Witch Academia,"['phiêu lưu', 'học đường', 'hài hước', 'phép thuật', 'viễn tưởng']"
Bửu bối thần kì Phần 6 ,"['hành động', 'phiêu lưu', 'hài hước', 'giả tưởng']"
Gundam Build Fighters,"['hành động', 'mecha', 'viễn tưởng']"
"Linh Hồn Bạc Phần 5, Gintama Season 5","['hành động', 'hài hước', 'lịch sử', 'shounen', 'samurai']"
Maken-Ki! Dai 2-ki [BD] ,"['hành động', 'học đường', 'ecchi', 'harem', 'vũ trụ', 'siêu năng lực']"
Văn phòng thám tử quái vật,"['hành động', 'bỉ ẩn', 'siêu nhiên', 'shounen', 'ác quỷ']"
When They Cry ,"['kinh dị', 'bỉ ẩn', 'tâm lý', 'siêu nhiên', 'thriller', 'dementia']"
"Combatants Will Be Dispatched!, Chiến binh sẽ được phái đi!","['hành động', 'hài hước', 'giả tưởng']"
Fairy Tail Zero ,"['hành động', 'hài hước', 'giả tưởng', 'phép thuật', 'shounen']"
Dungeon Sword Oratoria,"['hành động', 'phiêu lưu', 'giả tưởng']"
"Listen to Me, Girls. I Am Your Father! ","['hài hước', 'đời thường', 'tình yêu']"
Độc Bộ Tiêu Dao,"['hành động', 'giả tưởng', 'bỉ ẩn', 'võ thuật']"
They Are My Noble Masters - Họ Là Chủ Nhân Của Tôi,"['hài hước', 'ecchi', 'harem', 'tình yêu', 'parody']"
Doraemon: Những anh hùng vũ trụ của Nobita ,"['hài hước', 'shounen', 'du hành thời gian']"
"Black Summoner, The Berserker Rises to Greatness.","['hành động', 'phiêu lưu', 'harem', 'giả tưởng', 'isekai']"
Magmel of the Sea Blue,"['hành động', 'phiêu lưu', 'giả tưởng', 'shounen', 'siêu năng lực']"
"Hinomaru Sumo, Sumo of the Rising Sun, Sumo Wrestler Hinomaru, Hinomaru Zumou","['thể thao', 'shounen', 'võ thuật']"
AKIBA'S TRIP THE ANIMATION,"['hành động', 'phiêu lưu', 'ecchi', 'siêu nhiên']"
Samurai Kuromukuro,"['mecha', 'samurai']"
Saint Seiya - Áo Giáp Vàng,"['phiêu lưu', 'giả tưởng', 'shounen', 'viễn tưởng']"
Dog Days 1 ,"['hành động', 'phiêu lưu', 'giả tưởng', 'phép thuật', 'isekai']"
Doki Doki! Precure ,"['giả tưởng', 'phép thuật', 'shoujo']"
Cleanliness Boy! Aoyama-kun,"['hài hước', 'thể thao', 'seinen']"
Mobile Suit Gundam Seed Destiny,"['hành động', 'drama', 'mecha', 'tình yêu', 'vũ trụ', 'quân đội', 'viễn tưởng']"
Mèo Oggy và những chú gián tinh nghịch,"['kids', 'cartoon']"
Tonari no Seki-kun: The Master of Killing Time,"['học đường', 'hài hước', 'seinen']"
Special Investigation Squadron Dekaranger,"['hành động', 'giả tưởng', 'tokusatsu', 'viễn tưởng']"
Natsume Yuujinchou Season 5 ,"['đời thường', 'drama', 'giả tưởng', 'siêu nhiên', 'shoujo']"
ラクエンロジック,"['hành động', 'giả tưởng']"
Amai Choubatsu: Watashi wa Kanshu Sen'you Pet,"['ecchi', 'josei']"
To LOVE-Ru Trouble OVA,"['hài hước', 'đời thường', 'ecchi', 'harem']"
Made in Abyss,"['phiêu lưu', 'drama', 'giả tưởng']"
The Qwaser of Stigmata 2 [Bluray],"['hành động', 'ecchi', 'siêu nhiên', 'shounen', 'siêu năng lực']"
Nyankoi! [Blu-ray],"['hài hước', 'harem', 'tình yêu']"
Asobi Asobase,"['học đường', 'hài hước', 'drama']"
Nguyên Long,"['hành động', 'phiêu lưu']"
D. Gray-man Hallow ,"['hành động', 'phiêu lưu', 'hài hước', 'shounen', 'siêu năng lực', 'ác quỷ']"
11eyes -Tsumi to Batsu to Aganai no Shoujo-,"['hành động', 'ecchi', 'siêu nhiên', 'siêu năng lực']"
Restaurant to Another World,"['hài hước', 'giả tưởng', 'bỉ ẩn']"
"Skilled Teaser Takagi-san 2nd Season, Karakai Jouzu no Takagi-san Second Season","['học đường', 'hài hước', 'đời thường', 'tình yêu', 'shounen']"
A Bridge to the Starry Skies,"['hài hước', 'ecchi', 'harem', 'tình yêu']"
Rewrite 2nd Season Moon編 / Terra編,"['hành động', 'học đường', 'hài hước', 'tình yêu', 'siêu nhiên', 'viễn tưởng']"
Bakuman Season 1,"['học đường', 'hài hước', 'tình yêu', 'shounen']"
Kamen Rider - Fourze,"['hành động', 'phiêu lưu', 'vũ trụ', 'tokusatsu', 'viễn tưởng']"
"The Demon Slayer: Kimetsu no Yaiba Mugen Train Arc TV, Thanh Gươm Diệt Quỷ: Arc Chuyến tàu vô tận","['lịch sử', 'siêu nhiên', 'shounen', 'ác quỷ']"
ギャングスタ,"['hành động', 'drama', 'seinen']"
Summer Time Rendering,"['bỉ ẩn', 'siêu nhiên', 'shounen']"
Junjou Romantica Third Season ,"['hài hước', 'drama', 'tình yêu', 'shounen ai', 'yaoi']"
The Promised Neverland 2nd Season,"['bỉ ẩn', 'tâm lý', 'shounen', 'viễn tưởng', 'thriller']"
Natsume's Book of Friends Three (Ss3),"['đời thường', 'drama', 'giả tưởng', 'siêu nhiên', 'shoujo']"
Nanana's Buried Treasure,"['hài hước', 'siêu nhiên']"
Thế Giới Chỉ Có Chúa Mới Biết Phần 2 ,"['hài hước', 'harem', 'tình yêu', 'siêu nhiên', 'shounen']"
Thần chi Linh Vực,"['siêu nhiên', 'siêu năng lực', 'cartoon']"
Ground Control to Psychoelectric Girl ,"['hài hước', 'đời thường', 'shounen', 'viễn tưởng']"
Bonjour♪Sweet Love Patisserie ,"['đời thường', 'harem', 'tình yêu', 'shoujo']"
だんちがい,"['học đường', 'hài hước', 'đời thường']"
Heaven's Lost Property: Forte,"['hài hước', 'ecchi', 'harem', 'giả tưởng', 'tình yêu', 'siêu nhiên', 'shounen', 'viễn tưởng']"
BEASTARS,"['đời thường', 'drama', 'tâm lý', 'shounen']"
Nanbaka (2017),"['hành động', 'hài hước']"
Demi-chan wa Kataritai,"['học đường', 'hài hước', 'viễn tưởng', 'seinen']"
Kangoku Gakuen ,"['học đường', 'hài hước', 'ecchi', 'tình yêu', 'seinen']"
Natsume's Book of Friends Sequel (Ss2),"['đời thường', 'drama', 'giả tưởng', 'siêu nhiên', 'shoujo']"
Bakuryuu Sentai Abaranger,"['hành động', 'giả tưởng', 'tokusatsu', 'viễn tưởng']"
Hungry Heart Wild Striker,"['hài hước', 'đời thường', 'thể thao', 'shounen']"
Martial Universe,"['võ thuật', 'cartoon']"
SYD [Bluray],"['học đường', 'hài hước', 'đời thường', 'shounen']"
"Full Dive: The Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!, What If the Ultimately Evolved Full Dive RPG was a Crappier Game than Reality","['hành động', 'hài hước', 'giả tưởng', 'game']"
Naruto Omake Hậu trường / Naruto Omake Shippuuden,"['hài hước', 'siêu nhiên', 'shounen', 'ninja', 'parody']"
Junjou Romantica (SS1) ,"['hài hước', 'drama', 'tình yêu', 'shounen ai', 'yaoi']"
ビキニ・ウォリアーズ,"['hành động', 'ecchi', 'giả tưởng']"
Thiên Thượng Thiên Hạ,"['hành động', 'học đường', 'hài hước', 'ecchi', 'shounen', 'siêu năng lực', 'võ thuật']"
Natsume's Book of Friends 4,"['đời thường', 'drama', 'giả tưởng', 'siêu nhiên', 'shoujo']"
Thái Vân Quốc Truyện ,"['phiêu lưu', 'hài hước', 'drama', 'giả tưởng', 'lịch sử', 'tình yêu']"
Chiến Đội Bách Thú Gaoranger ,['tokusatsu']
"Dropkick On My Devil!!, Jyashin-chan Dropkick, False God My Dropkick","['hài hước', 'siêu nhiên', 'seinen']"
Love Stage!!,"['hài hước', 'tình yêu', 'shounen ai']"
プリンス・オブ・ストライド　オルタナティブ,['thể thao']
Red Dragon War,"['hành động', 'giả tưởng', 'siêu nhiên']"
My Very Own Hero,"['học đường', 'đời thường', 'shounen ai']"
Miss caretaker of Sunohara-sou,"['hài hước', 'đời thường']"
Ông anh của tôi hết thuốc chữa rồi,"['học đường', 'hài hước', 'đời thường', 'shoujo']"
Touch,"['học đường', 'đời thường', 'drama', 'tình yêu', 'thể thao']"
Netojuu no Susume,"['hài hước', 'game']"
Full Metal Panic!,"['hành động', 'hài hước', 'mecha', 'quân đội', 'viễn tưởng']"
Jewelpet 2 ,"['học đường', 'phép thuật', 'shoujo']"
Tsuki ga Kirei,"['học đường', 'tình yêu']"
Akkun and His Girlfriend,"['học đường', 'hài hước', 'tình yêu', 'josei']"
K-ON! Season 2 ,"['học đường', 'hài hước', 'đời thường', 'music']"
Kenpuu Denki Berserk,"['hành động', 'phiêu lưu', 'drama', 'giả tưởng', 'tình yêu', 'siêu nhiên', 'quân đội', 'ác quỷ', 'seinen']"
Gakuen Babysitters,"['học đường', 'hài hước', 'đời thường', 'shoujo']"
Vạn Giới Pháp Thần,"['hành động', 'giả tưởng', 'phép thuật']"
Kết giới sư,"['phiêu lưu', 'hài hước', 'giả tưởng', 'phép thuật', 'shounen']"
Killing Bites,"['hành động', 'ecchi', 'kinh dị', 'viễn tưởng', 'seinen']"
Hip Whip Girl,"['ecchi', 'thể thao', 'shounen']"
"Sleepy Princess in the Demon Castle, Sleeping in Devil's Castle, Maou-jou de Oyasumi","['hài hước', 'đời thường', 'giả tưởng', 'phép thuật', 'siêu nhiên', 'shounen']"
The Testament of Sister New Devil OVA ,"['hành động', 'ecchi', 'harem', 'giả tưởng', 'tình yêu']"
Punch Line,"['hài hước', 'đời thường', 'ecchi']"
Gravity Falls (Season 2),"['hài hước', 'giả tưởng', 'bỉ ẩn', 'cartoon']"
Akame ga Kill! Gekijou OVA - ONA,['hài hước']
Katanagatari,"['hành động', 'phiêu lưu', 'lịch sử', 'tình yêu', 'võ thuật']"
