Unnamed: 0,link,title1,title2,genre
742,https://anime47.com/phim/masamune-kun-no-revenge-ova/m6864.html,Masamune-kun no Revenge OVA,Masamune-kun's Revenge OVA,"['hài hước', 'học đường', 'shounen', 'harem', 'romance']"
743,https://anime47.com/phim/vua-banh-my-nhat-ban/m5298.html,Vua Bánh Mỳ Nhật Bản,Yakitate!! Japan,['đang cập nhật']
744,https://anime47.com/phim/shuffle/m1892.html,Shuffle!,Shuffle!,"['hài hước', 'ecchi', 'phép thuật', 'drama', 'học đường', 'harem', 'romance', 'fantasy', 'seinen']"
745,https://anime47.com/phim/kuroshitsuji-book-of-circus/m4261.html,Kuroshitsuji: Book of Circus,Kuroshitsuji: Hắc Quản Gia 3 | Kuroshitsuji 3,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'fantasy', 'đang cập nhật', 'siêu nhiên', 'demons']"
746,https://anime47.com/phim/kyuukyoku-shinka-shita-full-dive-rpg-ga-genjitsu-yori-mo-kusoge-dattara/m7922.html,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,What If the Ultimately Evolved Full Dive RPG was a Crappier Game than Reality,"['hành động', 'hài hước', 'fantasy', 'game']"
747,https://anime47.com/phim/tales-of-zestiria-the-x/m5699.html,Tales of Zestiria the X,Tales of Zestiria the X,"['hành động', 'phiêu lưu', 'fantasy']"
748,https://anime47.com/phim/photo-kano/m2963.html,Photo Kano,Photo Kano,"['hành động', 'super power', 'siêu nhiên']"
749,https://anime47.com/phim/karakai-jouzu-no-takagi-san-2/m7321.html,Karakai Jouzu no Takagi-san 2,Karakai Jouzu no Takagi-san 2,"['hài hước', 'học đường', 'shounen', 'đời thường', 'romance']"
750,https://anime47.com/phim/mashiro-iro-symphony-the-color-of-lovers/m3886.html,Mashiro-iro Symphony: The Color Of Lovers [BD],Mashiro-iro Symphony: The Color Of Lovers [BD],"['drama', 'học đường', 'harem', 'romance']"
751,https://anime47.com/phim/tsurezure-children/m6289.html,Tsurezure Children,Tsurezure Children,"['drama', 'siêu nhiên', 'mystery']"
752,https://anime47.com/phim/re-zero-kara-hajimeru-isekai-seikatsu-memory-snow/m6992.html,Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow,Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow,"['drama', 'fantasy', 'psychological', 'thriller', 'xuyên không - chuyển kiếp']"
753,https://anime47.com/phim/just-because/m6523.html,Just Because!,Just Because!,"['drama', 'học đường', 'đời thường', 'romance']"
754,https://anime47.com/phim/elfen-lied-bd/m1373.html,Elfen Lied BD,Elfen Lied | Elfen Song | Elfic Song BD,"['hành động', 'kinh dị', 'drama', 'romance', 'seinen', 'siêu nhiên', 'psychological']"
755,https://anime47.com/phim/overlord-iv/m8667.html,Overlord IV,Overlord IV,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game', 'siêu nhiên']"
756,https://anime47.com/phim/overlord-ple-ple-pleiades-ova/m5740.html,Overlord: Ple Ple Pleiades (OVA),Overlord: Ple Ple Pleiades (OVA),"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy', 'game', 'siêu nhiên']"
757,https://anime47.com/phim/shaman-king/m1313.html,Shaman King,Shaman King,"['hành động', 'hài hước', 'phiêu lưu', 'shounen', 'super power', 'siêu nhiên']"
758,https://anime47.com/phim/guilty-crown-blu-ray/m5828.html,Guilty Crown Blu-ray,Guilty Crown Blu-ray,"['hành động', 'drama', 'romance', 'viễn tưởng', 'super power']"
759,https://anime47.com/phim/ryuugajou-nanana-no-maizoukin-tv/m4031.html,Ryuugajou Nanana No Maizoukin (TV),Ryuugajou Nanana No Maizoukin (TV) | Nanana's Buried Treasure,"['hài hước', 'romance', 'siêu nhiên']"
760,https://anime47.com/phim/naruto-movie-1/m1978.html,Naruto Movie 1,Ninja Clash in the Land of Snow,"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
761,https://anime47.com/phim/shinkyoku-soukai-polyphonica-crimson-s/m1619.html,Shinkyoku Soukai Polyphonica Crimson S,Polyphonica Crimson S,"['drama', 'học đường', 'romance', 'âm nhạc', 'fantasy']"
762,https://anime47.com/phim/diamond-no-ace-act-ii/m7197.html,Diamond no Ace: Act II,Ace Of Diamond: Act II,"['hài hước', 'thể thao', 'học đường', 'shounen']"
763,https://anime47.com/phim/ai-no-kusabi/m3466.html,Ai No Kusabi,Ai No Kusabi,"['drama', 'romance', 'viễn tưởng', 'yaoi']"
764,https://anime47.com/phim/hunter-x-hunter-the-last-mission/m4284.html,Hunter x Hunter: The Last Mission,Hunter x Hunter: The Last Mission,"['hành động', 'phiêu lưu', 'shounen', 'fantasy', 'super power']"
765,https://anime47.com/phim/amagi-brilliant-park/m5182.html,Amagi Brilliant Park [BD],Amaburi (2014),"['hành động', 'super power', 'siêu nhiên']"
766,https://anime47.com/phim/aho-girl/m6291.html,Aho Girl,Aho Girl,"['hài hước', 'học đường', 'shounen', 'romance']"
767,https://anime47.com/phim/hotarubi-no-mori-e/m2019.html,Hotarubi No Mori E,Khu rừng đom đóm | Into the Forest of Fireflies' Light,"['drama', 'romance', 'shoujo', 'siêu nhiên']"
768,https://anime47.com/phim/nang-noi-loan-x-chang-tho-may/m8225.html,Nàng Nổi Loạn X Chàng Thợ May,Sono Bisque Doll wa Koi wo Suru | My Dress-Up Darling | Sono Kisekae Ningyou wa Koi wo Suru,"['đời thường', 'romance']"
769,https://anime47.com/phim/code-geass-hangyaku-no-lelouch-r2-bd/m3028.html,Code Geass: Hangyaku No Lelouch R2 BD,Code Geass: Hangyaku No Lelouch R2 BD,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
770,https://anime47.com/phim/ao-no-exorcist-kyoto-fujouou-hen/m6044.html,Ao no Exorcist: Kyoto Fujouou-hen,Blue Exorcist: Kyoto Saga | Blue Exorcist: Kyoto Impure King Arc,"['hành động', 'shounen', 'fantasy', 'siêu nhiên', 'demons']"
771,https://anime47.com/phim/bleach-movie-4/m1426.html,Bleach Movie 4,Bleach Movie 4| The Hell Verse |gekijouban Bleach: Jigoku Hen | Bleach Movie Iv | Bleach: The Hell Chapter,"['hành động', 'phiêu lưu', 'fantasy']"
772,https://anime47.com/phim/beatless/m6607.html,Beatless,Beatless,"['hành động', 'drama', 'romance', 'viễn tưởng']"
773,https://anime47.com/phim/revisions/m7108.html,Revisions,Revisions,"['hành động', 'mecha', 'viễn tưởng']"
774,https://anime47.com/phim/school-days/m5069.html,School Days [BD],School Days [Blu-ray],"['drama', 'học đường', 'harem', 'romance']"
775,https://anime47.com/phim/hitsugi-no-chaika-phan-2/m4451.html,Hitsugi no Chaika Phần 2,Hitsugi no Chaika: Avenging Battle | Hitsugi no Chaika 2nd Season,"['hành động', 'hài hước', 'phiêu lưu', 'romance', 'fantasy']"
776,https://anime47.com/phim/haikyuu-4th-season-part-2/m7747.html,Haikyuu!! 4th Season Part 2,"Haikyuu!!: To the Top 2nd Season, Haikyuu!!: To the Top (Ss4), Haikyuu!! (2020) 2nd Season","['hài hước', 'drama', 'thể thao', 'học đường', 'shounen']"
777,https://anime47.com/phim/kami-nomi-zo-shiru-sekai-3/m4394.html,Kami Nomi Zo Shiru Sekai 3,Kami Nomi Zo Shiru Sekai: Megami-hen | The World God Only Knows 3 | Kaminomi 3,"['hài hước', 'shounen', 'âm nhạc', 'siêu nhiên']"
778,https://anime47.com/phim/monster-musume-no-oishasan/m7674.html,Monster Musume no Oishasan,Monster Girl Doctor,"['hài hước', 'ecchi', 'romance', 'fantasy']"
779,https://anime47.com/phim/naruto-shippuuden-movie-4/m1240.html,Naruto Shippuuden Movie 4,Naruto Shippuuden Movie 4 | The Lost Tower,"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
780,https://anime47.com/phim/ushio-to-tora-2015/m5099.html,Ushio to Tora (2015),Ushio and Tora (2015),"['hành động', 'drama', 'viễn tưởng', 'seinen', 'space']"
781,https://anime47.com/phim/bleach-movie-1/m1823.html,Bleach Movie 1,Bleach Movie 1| Bleach: Memories Of Nobody,"['hành động', 'phiêu lưu', 'fantasy']"
782,https://anime47.com/phim/btooom/m3176.html,Btooom! [BD],Btooom! [BD],"['hành động', 'viễn tưởng', 'seinen', 'psychological']"
783,https://anime47.com/phim/rurouni-kenshin/m1582.html,Rurouni Kenshin,Rurouni Kenshin: Meiji Kenkaku Romantan | Samurai X,"['hành động', 'drama', 'lịch sử', 'super power']"
784,https://anime47.com/phim/asu-no-yoichi/m1357.html,Asu No Yoichi,Samurai Harem | Ashita no Yoichi!,"['hài hước', 'ecchi', 'shounen', 'harem', 'romance', 'martial arts']"
785,https://anime47.com/phim/denpa-onna-to-seishun-otoko/m1432.html,Denpa Onna To Seishun Otoko,Ground Control to Psychoelectric Girl,"['hài hước', 'đời thường', 'viễn tưởng']"
786,https://anime47.com/phim/watashi-ni-tenshi-ga-maiorita/m7116.html,Watashi ni Tenshi ga Maiorita!,Watashi ni Tenshi ga Maiorita!,"['hài hước', 'shoujo', 'shoujo ai']"
787,https://anime47.com/phim/hoshizora-e-kakaru-hashi/m1583.html,Hoshizora E Kakaru Hashi,A Bridge to the Starry Skies,"['hài hước', 'ecchi', 'học đường', 'romance']"
788,https://anime47.com/phim/dies-irae/m6328.html,Dies Irae,Dies Irae | Day of Wrath,"['hành động', 'phép thuật', 'super power']"
789,https://anime47.com/phim/fumetsu-no-anata-e/m7904.html,Fumetsu no Anata e,"Gửi em, người bất tử","['phiêu lưu', 'drama', 'siêu nhiên']"
790,https://anime47.com/phim/sounan-desu-ka/m7314.html,Sounan Desu ka?,Are You Lost?,"['hài hước', 'phiêu lưu', 'seinen']"
791,https://anime47.com/phim/higurashi-no-naku-koro-ni/m1607.html,Higurashi No Naku Koro Ni [SS1],The Moment the Cicadas Cry | When They Cry,"['mystery', 'parody']"
792,https://anime47.com/phim/yami-shibai/m3583.html,Yami Shibai,Yami Shibai,"['kinh dị', 'siêu nhiên', 'demons', 'dementia']"
793,https://anime47.com/phim/shingeki-no-kyojin-lost-girls/m6688.html,Shingeki no Kyojin: Lost Girls,Attack on Titan: Lost Girls,"['hành động', 'drama', 'shounen', 'fantasy', 'super power', 'mystery', 'military']"
794,https://anime47.com/phim/hidan-no-aria/m2946.html,Hidan No Aria [BD],Aria the Scarlet Ammo [Blu-ray],"['hành động', 'hài hước', 'học đường', 'romance']"
795,https://anime47.com/phim/joukamachi-no-dandelion/m5102.html,Joukamachi no Dandelion [BD],Castle town dandelion [Blu-ray],"['hài hước', 'đời thường', 'blu-ray', 'siêu nhiên']"
796,https://anime47.com/phim/xin-chao-the-gioi/m7380.html,Xin Chào Thế Giới,Hello World,['viễn tưởng']
797,https://anime47.com/phim/kekkaishi/m1575.html,Kekkaishi,Kekkaishi | Kết Giới Sư,"['hài hước', 'phiêu lưu', 'shounen', 'fantasy']"
798,https://anime47.com/phim/kami-sama-ni-natta-hi/m8457.html,Kami-sama ni natta hi,Kamisama ni Natta Hi | The Day I Became a God,"['drama', 'viễn tưởng', 'siêu nhiên']"
799,https://anime47.com/phim/gintama-movie-1/m4990.html,Gintama Movie 1,Gintama: Benizakura Arc - A New Retelling | Gintama Movie: Crimson Sakura Chapter New Edition | Gintama: Shin-yaku Benizakura-hen,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
800,https://anime47.com/phim/pham-nhan-tu-tien-phong-khoi-thien-nam/m7834.html,Phàm Nhân Tu Tiên - Phong Khởi Thiên Nam,Phàm Nhân Tu Tiên - Phong Khởi Thiên Nam,"['phiêu lưu', 'martial arts', 'hoạt hình trung quốc']"
801,https://anime47.com/phim/ikkitousen/m5460.html,Ikkitousen [SS1],Ikki Tousen [SS1],"['hành động', 'ecchi', 'học đường', 'super power', 'martial arts']"
802,https://anime47.com/phim/tenrou-sirius-the-jaeger/m6819.html,Tenrou: Sirius the Jaeger,Tenrou: Sirius the Jaeger,"['hành động', 'kinh dị', 'lịch sử', 'siêu nhiên', 'vampire']"
803,https://anime47.com/phim/hitorijime-my-hero/m6423.html,Hitorijime My Hero,Hitorijime My Hero,"['drama', 'học đường', 'shounen', 'đời thường', 'romance', 'shounen ai']"
804,https://anime47.com/phim/buddy-complex/m3791.html,Buddy Complex,Buddy Complex,"['hành động', 'mecha', 'viễn tưởng']"
805,https://anime47.com/phim/choujigen-game-neptune-the-animation/m3420.html,Choujigen Game Neptune: The Animation,Choujigen Game Neptune: The Animation | Kami Jigen Game Neptune V | Hyperdimension Neptunia Victory,['âm nhạc']
806,https://anime47.com/phim/gintama-shirogane-no-tamashii-hen/m6615.html,Gintama.: Shirogane no Tamashii-hen,Gintama: Silver Soul Arc,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
807,https://anime47.com/phim/kamen-rider-w/m2143.html,Kamen Rider W,Kamen Rider W,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
808,https://anime47.com/phim/code-geass-boukoku-no-akito-2-hikisakareshi-yokuryuu/m3794.html,Code Geass: Boukoku No Akito 2 - Hikisakareshi Yokuryuu,Code Geass: Akito the Exiled - The Wyvern Divided,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
809,https://anime47.com/phim/tamako-market/m2793.html,Tamako Market,Tamako Market,"['hài hước', 'đời thường']"
810,https://anime47.com/phim/imouto-sae-ireba-ii/m6529.html,Imouto sae Ireba Ii.,A Sister's All You Need | It'd be Good if Only Little Sister Was Here,"['hài hước', 'romance']"
811,https://anime47.com/phim/gintama-2017-porori-hen/m6518.html,Gintama. (2017) Porori-hen,"Gintama Season 6, Linh Hồn Bạc Phần 6","['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
812,https://anime47.com/phim/mairimashita-iruma-kun-2nd-season/m7908.html,Mairimashita! Iruma-kun 2nd Season,Welcome to Demon School! Iruma-kun 2nd Season,"['hài hước', 'fantasy', 'xuyên không - chuyển kiếp', 'mythology', 'học đường']"
813,https://anime47.com/phim/air-gear/m1392.html,Air Gear,Air Gear,"['hành động', 'hài hước', 'ecchi', 'thể thao', 'shounen']"
814,https://anime47.com/phim/gekijouban-hunter-x-hunter-phantom-rouge-movie/m3487.html,Gekijouban Hunter X Hunter: Phantom Rouge Movie,Gekijouban Hunter X Hunter: Phantom Rouge Movie,"['hành động', 'phiêu lưu', 'shounen', 'fantasy', 'super power']"
815,https://anime47.com/phim/blood-c/m1217.html,Blood C [BD],Blood-C [Blu-ray],['đang cập nhật']
816,https://anime47.com/phim/detective-conan-live-action-3/m4176.html,Detective Conan Live Action 3,Detective Conan: Kudo Shinichi e no Chousenjou,"['hài hước', 'phiêu lưu', 'shounen', 'mystery', 'police']"
817,https://anime47.com/phim/fairy-tail-ova-1/m1247.html,Fairy Tail OVA 1,Youkoso Fairy Hills!,"['hành động', 'hài hước', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy']"
818,https://anime47.com/phim/music-video-vietsub/m7180.html,Music Video Vietsub,Music Video Vietsub,['âm nhạc']
819,https://anime47.com/phim/yeu-than-ky/m7737.html,Yêu Thần Ký,Yêu Thần Ký,"['hành động', 'phiêu lưu', 'phép thuật', 'romance', 'hoạt hình trung quốc']"
820,https://anime47.com/phim/inazuma-eleven-go-galaxy/m3168.html,Inazuma Eleven Go Galaxy,Inazuma Eleven Go: Galaxy,"['thể thao', 'shounen', 'super power']"
821,https://anime47.com/phim/tachibanakan-triangle/m6725.html,Tachibanakan Triangle,Love to Lie Angle,"['hài hước', 'ecchi', 'shoujo', 'shoujo ai']"
822,https://anime47.com/phim/fullmetal-alchemist/m5950.html,Fullmetal Alchemist,Hagane no Renkinjutsushi | FMA | Full Metal Alchemist,"['hành động', 'phiêu lưu', 'phép thuật', 'drama', 'shounen', 'blu-ray', 'fantasy']"
823,https://anime47.com/phim/boku-no-hero-academia-the-movie-2-heroes-rising/m7662.html,Boku no Hero Academia the Movie 2: Heroes:Rising,My Hero Academia the Movie 2: Heroes:Rising,"['hành động', 'học đường', 'super power']"
824,https://anime47.com/phim/asobi-asobase/m6839.html,Asobi Asobase,Asobi Asobase,"['hài hước', 'học đường']"
825,https://anime47.com/phim/deca-dence/m8466.html,Deca-Dence,Deca-Dence,"['hành động', 'phiêu lưu', 'viễn tưởng']"
826,https://anime47.com/phim/noblesse/m8422.html,Noblesse,Noblesse,"['hành động', 'học đường', 'siêu nhiên', 'vampire']"
827,https://anime47.com/phim/dog-days-ss1/m2612.html,Dog Days SS1 [BD],Dog Days Season 1 bản Bluray,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy']"
828,https://anime47.com/phim/bleach-movie-2/m1824.html,Bleach Movie 2,The Diamond Dust Rebellion | Mou Hitotsu No Hyourinmaru,"['hành động', 'phiêu lưu', 'fantasy']"
829,https://anime47.com/phim/teen-titans/m5206.html,Teen Titans,Teen Titans (SS1-SS5),['đang cập nhật']
830,https://anime47.com/phim/the-amazing-world-of-gumball-season-3/m4497.html,The Amazing World Of Gumball: Season 3,The Amazing World Of Gumball: Season 3,"['thể thao', 'shounen', 'car']"
831,https://anime47.com/phim/jibaku-shounen-hanako-kun/m7469.html,Jibaku Shounen Hanako-kun,Jibaku Shounen Hanako-kun,"['hài hước', 'học đường', 'shounen', 'siêu nhiên']"
832,https://anime47.com/phim/nakanohito-genome/m7330.html,Nakanohito Genome [Jikkyouchuu],Naka no Hito Genome [Jikkyouchuu],"['drama', 'game']"
833,https://anime47.com/phim/date-a-live-season-2-blu-ray/m5811.html,Date A Live Season 2 Blu-ray,Date A Live Season 2 Blu-ray,"['hài hước', 'mecha', 'học đường', 'harem', 'romance', 'viễn tưởng']"
834,https://anime47.com/phim/kaizoku-sentai-gokaiger/m4396.html,Kaizoku Sentai Gokaiger,Kaizoku Sentai Gokaiger,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
835,https://anime47.com/phim/ore-ga-suki-nano-wa-imouto-dakedo-imouto-ja-nai/m6949.html,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,Tôi Thích Em Gái Nhưng Không Phải Em Gái Tôi,"['hài hước', 'romance']"
836,https://anime47.com/phim/inazuma-eleven-go/m2410.html,Inazuma Eleven Go,Inazuma Eleven Go,"['thể thao', 'shounen', 'super power']"
837,https://anime47.com/phim/araburu-kisetsu-no-otome-domo-yo/m7333.html,Araburu Kisetsu no Otome-domo yo.,Araburu Kisetsu no Otome-domo yo.,"['drama', 'học đường', 'shounen']"
838,https://anime47.com/phim/shuumatsu-nani-shitemasu-ka-isogashii-desu-ka-sukutte-moratte-ii-desu-ka/m6162.html,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,What do you do at the end of the world? Are you busy? Will you save us?,"['drama', 'romance', 'viễn tưởng', 'fantasy']"
839,https://anime47.com/phim/dororo-live-action/m7251.html,Dororo Live Action,Dororo Live Action,"['hành động', 'phiêu lưu', 'shounen', 'lịch sử', 'siêu nhiên', 'demons']"
840,https://anime47.com/phim/kamen-rider-ooo/m2068.html,Kamen Rider OOO,Kamen Rider OOO,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
841,https://anime47.com/phim/cau-chuyen-neu-nhu-thieu-nien-song-o-ngoi-lang-ngay-truoc-dungeon-cuoi-cung-den-thanh-tan-thu-de-muu-sinh/m7803.html,Câu chuyện nếu như thiếu niên sống ở ngôi làng ngay trước Dungeon cuối cùng đến Thành tân thủ để mưu sinh,Tatoeba Last Dungeon Mae No Mura No Shounen Ga Joban No Machi De Kurasu Youna Monogatari,"['hành động', 'phiêu lưu', 'fantasy']"
842,https://anime47.com/phim/tanaka-kun-wa-itsumo-kedaruge/m5533.html,Tanaka-kun wa Itsumo Kedaruge,Tanaka-kun is Always Listless,"['hài hước', 'học đường', 'đời thường']"
843,https://anime47.com/phim/ousama-game-the-animation/m6525.html,Ousama Game The Animation,King's Game,"['kinh dị', 'drama', 'học đường', 'siêu nhiên', 'mystery', 'dementia']"
844,https://anime47.com/phim/triage-x/m5432.html,Triage X [BD],Triage X [Blu-ray],"['hành động', 'ecchi', 'phiêu lưu', 'học đường', 'shounen', 'blu-ray']"
845,https://anime47.com/phim/bleach-movie-3/m1235.html,Bleach Movie 3,Bleach Movie 3 | Fade To Black: Call Out Your Name,"['hành động', 'phiêu lưu', 'fantasy']"
846,https://anime47.com/phim/boku-dake-ga-inai-machi-thi-tran-noi-chi-minh-toi-luu-lac/m5374.html,Boku dake ga Inai Machi - Thị Trấn Nơi Chỉ Mình Tôi Lưu Lạc,Boku dake ga Inai Machi - Thị Trấn Nơi Chỉ Mình Tôi Lưu Lạc,"['seinen', 'siêu nhiên', 'psychological']"
847,https://anime47.com/phim/shingeki-no-bahamut-genesis/m4436.html,Shingeki no Bahamut Genesis,Shingeki no Bahamut Genesis,"['hành động', 'super power', 'siêu nhiên']"
848,https://anime47.com/phim/tamako-love-story/m4488.html,Tamako Love Story,Tamako Love Story,"['hài hước', 'đời thường', 'romance']"
849,https://anime47.com/phim/koi-to-uso/m6281.html,Koi to Uso,Koi to Uso,"['drama', 'học đường', 'romance']"
850,https://anime47.com/phim/tensei-shitara-slime-datta-ken-oad/m7658.html,Tensei shitara Slime Datta Ken OAD,That Time I Got Reincarnated as a Slime OAD,"['shounen', 'fantasy']"
851,https://anime47.com/phim/slime-taoshite-300-nen-shiranai-uchi-ni-level-max-ni-nattemashita/m7911.html,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita","Diệt Slime Suốt 300 Năm, Tôi Level MAX Lúc Nào Chẳng Hay","['hài hước', 'đời thường', 'fantasy']"
852,https://anime47.com/phim/isekai-quartet/m7184.html,Isekai Quartet,Isekai Quartet,"['hài hước', 'fantasy', 'parody', 'xuyên không - chuyển kiếp']"
853,https://anime47.com/phim/inazuma-eleven-go-chrono-stone/m2440.html,Inazuma Eleven Go: Chrono Stone,Inazuma Eleven Go: Chrono Stone,"['thể thao', 'shounen', 'super power']"
854,https://anime47.com/phim/akame-ga-kill-theater/m4636.html,Akame ga Kill ! Theater,Akame ga Kill ! Theater,"['hành động', 'phiêu lưu', 'drama', 'shounen', 'fantasy']"
855,https://anime47.com/phim/hellsing-ultimate/m1628.html,Hellsing Ultimate,Hellsing Ultimate (2006) bản BD,"['hành động', 'kinh dị', 'seinen', 'siêu nhiên', 'vampire']"
856,https://anime47.com/phim/nhat-niem-vinh-hang/m7832.html,Nhất Niệm Vĩnh Hằng,Nhất Niệm Vĩnh Hằng,"['phiêu lưu', 'phép thuật', 'siêu nhiên', 'hoạt hình trung quốc']"
857,https://anime47.com/phim/r-15/m1443.html,R-15,R-15 [BD],"['hài hước', 'ecchi', 'học đường', 'harem', 'romance']"
858,https://anime47.com/phim/bakuman-season-1/m1316.html,Bakuman Season 1,Bakuman Season 1,"['hài hước', 'drama', 'shounen', 'romance']"
859,https://anime47.com/phim/hitori-no-shita-the-outcast/m5725.html,Hitori no Shita: The Outcast,Hitori no Shita: The Outcast | Nhất Nhân Chi Hạ,"['hành động', 'super power', 'siêu nhiên']"
860,https://anime47.com/phim/hentai-ouji-to-warawanai-neko-specials/m4113.html,Hentai Ouji to Warawanai Neko. Specials,Hentai Ouji to Warawanai Neko.: Henneko BBS,"['hài hước', 'học đường', 'harem', 'romance', 'siêu nhiên']"
861,https://anime47.com/phim/kuroko-no-basket-special/m3759.html,Kuroko No Basket Special,Kuroko No Basket: Oshaberi Shiyokka | Kuroko No Basket Special,"['thể thao', 'học đường']"
862,https://anime47.com/phim/youjo-senki-bd/m7256.html,YOUJO SENKI BD,Youjo Senki Blu-ray | The Saga of Tanya the Evil Blu-ray,"['phép thuật', 'military']"
863,https://anime47.com/phim/vanquished-queens/m3514.html,Vanquished Queens,Queen`s Blade: Vanquished Queens,"['hành động', 'ecchi', 'phiêu lưu', 'fantasy']"
864,https://anime47.com/phim/fruits-basket-2nd-season/m7551.html,Fruits Basket 2nd Season,"Fruits Basket (2019) 2nd Season, Furuba, Fruits Basket (Zenpen)","['hài hước', 'drama', 'đời thường', 'romance', 'fantasy', 'shoujo']"
865,https://anime47.com/phim/11eyes/m1388.html,11eyes,11 Eyes | Tsumi To Batsu To Aganai No Shoujo,"['hài hước', 'ecchi', 'super power', 'siêu nhiên']"
866,https://anime47.com/phim/mirai-nikki-redial/m3338.html,Mirai Nikki Redial,Mirai Nikki OVA | The Future Diary Redial,"['hành động', 'shounen', 'siêu nhiên', 'mystery', 'psychological', 'thriller']"
867,https://anime47.com/phim/07-ghost/m1327.html,07 Ghost,07 Ghost | Seven Ghost | 7 Ghosts | The Seven Ghosts,['dementia']
868,https://anime47.com/phim/white-album-season-1/m3745.html,White Album Season 1,White Album Season 1 | W.a.,"['drama', 'đời thường', 'romance', 'âm nhạc']"
869,https://anime47.com/phim/lam-lai-cuoc-doi-chung-ta/m8035.html,Làm lại cuộc đời chúng ta,Bokutachi no Remake - Bokurema - Remake our Life!,"['hài hước', 'xuyên không - chuyển kiếp']"
870,https://anime47.com/phim/bleach-live-action/m6468.html,Bleach Live Action,Bleach Live Action,"['hành động', 'phiêu lưu', 'fantasy']"
871,https://anime47.com/phim/shiki/m1675.html,Shiki,Corpse Demon,"['kinh dị', 'siêu nhiên', 'vampire', 'mystery', 'thriller']"
872,https://anime47.com/phim/prisma-illya-ss1/m4800.html,Prisma Illya SS1 [Blu-ray],Fate/kaleid liner Prisma☆Illya [Bluray],"['hành động', 'hài hước', 'phép thuật', 'fantasy']"
873,https://anime47.com/phim/naruto-shippuuden-movie-5-the-blood-prison/m2346.html,Naruto Shippuuden Movie 5 : The Blood Prison,Naruto Shippuuden Movie 5 : The Blood Prison,"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
874,https://anime47.com/phim/togainu-no-chi/m3262.html,Togainu No Chi,Togainu No Chi,"['hành động', 'shounen', 'viễn tưởng', 'shounen ai']"
875,https://anime47.com/phim/kyoukai-no-kanata-movie-i-ll-be-here-kako-hen/m4854.html,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen,Beyond the Boundary Movie | Kyokai no Kanata Movie,"['đời thường', 'fantasy', 'siêu nhiên']"
876,https://anime47.com/phim/hajimete-no-gal-ova/m6691.html,Hajimete no Gal OVA,Hajimete no Gyaru,"['hài hước', 'ecchi', 'học đường', 'shounen', 'romance']"
877,https://anime47.com/phim/tenjou-tenge-tenjou-tenge/m2562.html,Tenjou Tenge Tenjou Tenge,Tenjou Tenge,"['hành động', 'hài hước', 'ecchi', 'học đường', 'shounen', 'super power', 'martial arts']"
878,https://anime47.com/phim/pokemon-tham-tu-pikachu/m7306.html,POKÉMON: THÁM TỬ PIKACHU,Pokémon: Detective Pikachu,"['phiêu lưu', 'phép thuật', 'viễn tưởng', 'super power']"
879,https://anime47.com/phim/chuunibyou-demo-koi-ga-shitai-movie-take-on-me/m6650.html,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
880,https://anime47.com/phim/nyan-koi/m2024.html,Nyan Koi! [BD],Nyan Koi! [BD],"['hài hước', 'harem', 'romance']"
881,https://anime47.com/phim/issho-ni-sleeping-sleeping-with-hinako/m8630.html,Issho ni Sleeping: Sleeping with Hinako,Isshoni Training: Sleeping with Hinako | Isshoni Sleeping: Sleeping with Hinako,['ecchi']
882,https://anime47.com/phim/kengan-ashura/m7353.html,Kengan Ashura,Kengan Ashura,"['hành động', 'martial arts']"
883,https://anime47.com/phim/the-amazing-world-of-gumball/m4182.html,The Amazing World of Gumball,The Amazing World of Gumball,"['thể thao', 'shounen', 'car']"
